Violation Code,Violation Precinct,Registration State,Vehicle Make,Violation Time,Violation County,Vehicle Color
21,114,MA,HONDA,1211P,Q,SILVE
21,114,NY,VOLKS,1209P,Q,GY
21,114,NY,DODGE,1157A,Q,BR
21,114,NY,TOYOT,1156A,Q,YW
21,114,NY,NISSA,1148A,Q,MR
37,114,KY,FORD,1057A,Q,BLACK
38,114,NY,VOLKS,1012A,Q,OR
46,114,NY,WORKH,0958A,Q,BROWN
71,115,NY,TOYOT,0113P,Q,WH
14,115,NY,FRUEH,1200P,Q,BROWN
70,115,NY,FORD,1117A,Q,WH
69,115,NY,FORD,1116A,Q,WH
38,115,NY,NISSA,1030A,Q,GY
21,115,NY,TOYOT,0945A,Q,GY
21,115,NY,FORD,0943A,Q,RD
19,115,NY,FRUEH,0938A,Q,BROWN
21,115,NY,JEEP,0912A,Q,BK
70,115,NY,LINCO,0905A,Q,BK
69,115,NJ,MACK,0900A,Q,WHITE
40,115,NJ,FORD,0852A,Q,BLUE
21,115,NY,NISSA,0849A,Q,BL
21,115,NY,NISSA,0844A,Q,RD
21,115,CO,TOYOT,0840A,Q,GREY
21,115,NY,HONDA,0837A,Q,GY
10,1,NY,ISUZU,0104P,NY,OR
14,1,NJ,FRUEH,1115A,NY,RED
10,1,NJ,FRUEH,1110A,NY,WHITE
10,1,NY,INTER,1108A,NY,RD
14,1,NY,,1048A,NY,WH
14,1,NY,HIN,1001A,NY,WH
14,1,NY,FORD,0941A,NY,WH
70,114,NY,TOYOT,1226P,Q,BK
71,114,NY,CHEVR,1223P,Q,BK
21,114,NY,INFIN,1150A,Q,GL
21,114,CT,VOLKS,1139A,Q,BLACK
71,114,NY,HYUND,1049A,Q,GY
21,114,NY,HYUND,1032A,Q,GY
71,114,NY,HYUND,1026A,Q,GY
21,114,NY,FORD,1010A,Q,WH
21,114,AL,CHEVR,0958A,Q,GOLD
21,114,NY,ME/BE,0954A,Q,GY
21,114,NY,CHEVR,0940A,Q,BK
21,114,NY,HONDA,0938A,Q,GY
71,114,NY,TOYOT,0911A,Q,BK
21,114,CT,NISSA,0902A,Q,BLACK
21,114,CT,PONTI,0900A,Q,RED
21,114,NY,FORD,0856A,Q,BK
21,114,NY,TOYOT,0850A,Q,GY
71,114,NY,JEEP,0840A,Q,BK
21,114,NY,JEEP,0839A,Q,BK
21,114,NY,FORD,0838A,Q,GY
70,110,NY,FORD,0714A,Q,WH
71,110,NY,FORD,0714A,Q,WH
71,110,NY,FORD,0711A,Q,WH
14,110,NY,NISSA,0708A,Q,GREY
71,110,NY,TOYOT,0651A,Q,BK
14,110,NY,HONDA,0645A,Q,LT/
71,110,NY,MERCU,0641A,Q,GR
20,110,VA,NISSA,0636A,Q,BLUE
20,110,NY,TOYOT,0635A,Q,BK
40,110,NY,HONDA,0557A,Q,BK
71,110,NY,TOYOT,0551A,Q,BK
50,110,NY,TOYOT,0550A,Q,BK
20,1,NY,FORD,0529P,NY,BROWN
20,1,NJ,HONDA,0526P,NY,SILVE
20,1,NY,HYUND,0524P,NY,GY
20,1,NY,NS/OT,0522P,NY,BROWN
20,1,NY,FRUEH,0519P,NY,WHITE
20,1,NY,FORD,0457P,NY,WH
20,1,NJ,NS/OT,0451P,NY,YELLO
84,1,IN,FRUEH,0447P,NY,WHITE
20,1,IN,FRUEH,0444P,NY,WHITE
20,1,NJ,INTER,0303P,NY,GREEN
20,1,NJ,FORD,0259P,NY,WHITE
84,1,IN,FRUEH,0255P,NY,WHITE
20,1,IN,FRUEH,0254P,NY,WHITE
20,1,NJ,NISSA,0231P,NY,YELLO
21,114,NY,AUDI,0841A,Q,GY
21,114,NY,VOLKS,0810A,Q,GY
21,114,NY,LEXUS,0746A,Q,BL
21,114,NY,TOYOT,0738A,Q,BK
14,114,NJ,BMW,0734A,Q,BLACK
7,0,NY,TOYOT,0821P,BK,YW
71,114,NY,SUBAR,0733A,Q,BK
14,114,NY,SUBAR,0732A,Q,BK
14,114,NY,JEEP,0728A,Q,BL
24,114,NY,TOYOT,0710A,Q,GR
24,114,NY,TOYOT,0707A,Q,BK
14,114,NY,PONTI,0702A,Q,GY
40,114,NJ,SUBAR,0641A,Q,BLACK
40,114,NJ,ME/BE,0629A,Q,GREY
14,114,NY,LINCO,0625A,Q,GR
70,114,NY,VOLKS,0611A,Q,GY
13,1,NY,INTER,0938A,NY,BROWN
69,1,NY,FORD,0935A,NY,WH
17,1,NY,ME/BE,0931A,NY,WH
40,1,NY,ISUZU,0929A,NY,WH
14,1,NY,ISUZU,0926A,NY,WH
14,1,NY,FRUEH,0920A,NY,WHITE
84,1,NJ,INTER,0859A,NY,WHITE
14,1,NJ,INTER,0858A,NY,WHITE
69,1,NY,FORD,0841A,NY,WH
17,1,NY,HIN,0830A,NY,WH
14,1,NY,FORD,0811A,NY,WH
31,1,VA,WORKH,0809A,NY,BLUE
14,1,IN,VOLVO,0751A,NY,WHITE
14,1,QB,BMW,0742A,NY,WHITE
38,28,NY,TOYOT,0244P,NY,BK
37,23,NJ,GMC,0551P,NY,OTHER
46,19,NY,FRUEH,0439P,NY,WH
38,19,NY,FRUEH,0431P,NY,BROWN
46,19,NY,ISUZU,0421P,NY,WHITE
38,19,NY,ACURA,0409P,NY,GY
38,19,PA,ME/BE,0356P,NY,WHITE
14,19,NY,FORD,0338P,NY,GY
20,19,NY,FORD,0249P,NY,WH
20,19,NY,FORD,0220P,NY,WH
38,19,NY,FORD,0211P,NY,WH
37,19,NY,CHEVR,0209P,NY,WH
46,19,NY,INTER,0205P,NY,WH
37,19,NY,HYUND,0157P,NY,WHB
20,19,NY,FORD,0142P,NY,RD
20,19,NY,DODGE,0139P,NY,WH
20,19,NY,WORKH,0136P,NY,BROWN
20,19,NY,FORD,0133P,NY,BL
20,19,NY,FORD,0131P,NY,DK/
37,19,NY,TOYOT,0129P,NY,YW
38,19,NY,CHEVR,0126P,NY,GR
37,19,NY,FORD,0112P,NY,WH
38,19,NY,HONDA,1259P,NY,BL
38,19,NJ,FORD,1254P,NY,WHITE
14,109,NY,NISSA,0413P,Q,DK/
14,109,IN,LEXUS,0408P,Q,BLACK
14,109,NY,LEXUS,0407P,Q,WH
14,109,NY,INFIN,0400P,Q,BK
37,109,NY,UD,0344P,Q,WH
71,109,NY,NISSA,0331P,Q,WH
37,109,NY,BMW,0315P,Q,BK
38,109,NY,FORD,0308P,Q,WH
14,109,NY,FORD,0302P,Q,YW
14,109,NY,INFIN,0258P,Q,GY
38,108,NY,HYUND,0116P,Q,GY
37,108,NY,TOYOT,1052A,Q,BK
38,108,FL,TOYOT,1045A,Q,BLACK
70,108,NY,HONDA,1042A,Q,BK
38,108,NY,HONDA,0941A,Q,BR
38,108,AZ,NS/OT,0936A,Q,GREY
21,108,NY,TOYOT,0915A,Q,BK
48,108,OK,INTER,0849A,Q,WHITE
21,108,ME,FORD,0844A,Q,OTHER
21,108,NY,HONDA,0841A,Q,BK
21,108,NY,CHEVR,0839A,Q,WH
71,108,NY,CHEVR,0838A,Q,WH
21,108,NY,HONDA,0836A,Q,GREY
71,115,NY,MAZDA,1135A,Q,RD
21,115,NY,SUBAR,1015A,Q,GY
21,115,NY,LINCO,0954A,Q,BK
21,115,NY,NISSA,0946A,Q,LT/
21,115,NY,HYUND,0942A,Q,GY
21,115,NJ,TOYOT,0854A,Q,WHITE
21,115,FL,NISSA,0850A,Q,BLACK
21,115,NY,NISSA,0846A,Q,GY
21,115,NY,CHEVR,0844A,Q,WH
21,115,VA,DODGE,0843A,Q,GREY
21,115,NY,JEEP,0810A,Q,GR
37,19,NY,TOYOT,0437P,NY,GY
14,19,NY,INTER,0433P,NY,BROWN
38,19,NY,FORD,0427P,NY,WH
37,19,NY,HONDA,0411P,NY,GY
38,19,NY,TOYOT,0409P,NY,GY
46,19,NJ,ISUZU,0400P,NY,WHITE
14,19,NY,HONDA,0352P,NY,BK
14,19,NY,FORD,0238P,NY,GY
46,19,NY,INTER,0233P,NY,BROWN
38,19,NJ,HIN,0230P,NY,BLACK
46,19,NY,INTER,0225P,NY,BROWN
14,19,NY,KENWO,0219P,NY,RD
10,19,NY,FRUEH,0217P,NY,BROWN
84,19,IN,STERL,0208P,NY,WHITE
14,19,IN,STERL,0206P,NY,WHITE
46,19,NJ,FORD,0158P,NY,BLACK
37,19,NY,CHEVR,0146P,NY,WH
37,19,NY,FORD,0143P,NY,WH
46,19,NY,CHEVR,0136P,NY,GY
38,19,NY,FORD,0126P,NY,WH
38,19,NY,TOYOT,0122P,NY,WHITE
14,19,NY,CHEVR,0114P,NY,WHITE
46,28,NY,INTER,0121P,NY,WH
21,28,NY,TOYOT,1221P,NY,GY
21,28,NJ,TOYOT,1216P,NY,SILVE
46,28,PA,NISSA,1212P,NY,SILVE
21,28,CT,CHEVR,1159A,NY,WHITE
46,28,NY,FORD,1155A,NY,WH
46,28,NY,TOYOT,1154A,NY,RD
21,28,NY,CHEVR,1152A,NY,WHITE
21,28,NJ,VOLKS,1150A,NY,GREY
19,28,CT,HONDA,1149A,NY,SILVE
21,28,NY,CHEVR,1144A,NY,WHITE
21,28,NY,DODGE,1142A,NY,RD
21,28,NY,CHEVR,1140A,NY,WHITE
21,28,NY,HONDA,1137A,NY,GY
84,28,PA,FRUEH,1111A,NY,WHITE
48,28,PA,FRUEH,1110A,NY,WHITE
46,28,NY,FRUEH,1033A,NY,BROWN
21,28,NY,VOLKS,1021A,NY,RD
38,24,WA,HONDA,0551P,NY,SILVE
40,24,NY,TOYOT,0351P,NY,RD
71,24,NY,JEEP,0333P,NY,GY
37,24,NY,ROVER,0301P,NY,BK
38,24,NY,HONDA,0256P,NY,BK
19,26,NJ,FORD,0150P,NY,WHITE
37,24,NY,FORD,0137P,NY,WH
37,24,NY,VOLVO,0135P,NY,GY
16,1,CT,CHEVR,0114P,NY,WHITE
16,1,NY,FORD,0113P,NY,WH
16,1,NY,FORD,0111P,NY,BK
46,1,NY,FRUEH,0107P,NY,WHITE
46,1,NY,CHEVR,0102P,NY,WH
20,1,NY,FORD,1244P,NY,BL
14,1,NY,FORD,0620P,NY,WH
14,1,NJ,FORD,0615P,NY,BLACK
17,1,CT,NISSA,0602P,NY,OTHER
16,1,NJ,ME/BE,0545P,NY,WHITE
38,1,NY,FORD,0539P,NY,BK
17,1,NY,CHRYS,0445P,NY,GY
38,6,NY,JEEP,0432P,NY,GY
38,6,NJ,SUBAR,0426P,NY,SILVE
71,6,NY,HONDA,0421P,NY,BL
37,6,NJ,SUBAR,0417P,NY,BLUE
20,6,NY,ME/BE,0314P,NY,WHITE
20,6,NY,DODGE,0308P,NY,WH
37,6,NY,FORD,0301P,NY,DK/
48,6,AZ,GMC,0245P,NY,WHITE
37,6,NJ,JEEP,0240P,NY,BLACK
38,6,NY,BMW,0238P,NY,BK
20,6,NY,FORD,0231P,NY,WH
71,1,NY,CHRYS,0157P,NY,GY
20,1,MD,AUDI,0154P,NY,GREY
31,1,MN,DODGE,0142P,NY,SILVE
37,1,NY,FORD,0124P,NY,WH
38,1,FL,NISSA,0113P,NY,RED
14,10,NY,ROVER,1146P,NY,GY
14,10,NJ,DODGE,1112P,NY,RED
40,6,FL,NISSA,1029P,NY,GREY
78,9,NY,FORD,1023P,NY,GR
19,9,NY,SUBAR,1016P,NY,BLACK
78,9,PA,CHEVR,0935P,NY,OTHER
78,9,NY,FORD,0923P,NY,BK
71,9,NY,TOYOT,0915P,NY,BK
20,9,NY,TOYOT,0914P,NY,BK
20,9,NY,FORD,0901P,NY,WH
16,9,MA,AUDI,0843P,NY,RED
16,9,NY,TOYOT,0841P,NY,BK
40,9,MA,NISSA,0817P,NY,WHITE
14,9,MD,TOYOT,0802P,NY,GREY
20,19,NY,TOYOT,0736P,NY,BK
20,19,NJ,CHEVR,0728P,NY,WHITE
53,24,NJ,KAWAS,1154A,NY,RED
46,24,NY,FRUEH,1104A,NY,WHITE
38,24,NY,FRUEH,1048A,NY,WHITE
37,24,NY,ME/BE,1042A,NY,BL
38,24,NY,GMC,1034A,NY,WH
46,24,NY,FORD,1029A,NY,WH
9,20,IN,ISUZU,0914A,NY,WHITE
9,20,NY,TOYOT,0904A,NY,BK
9,20,NY,MAZDA,0901A,NY,BL
20,23,NY,CHEVR,0757A,NY,WH
38,24,NY,LEXUS,0118P,NY,BR
46,24,NY,FRUEH,0110P,NY,BROWN
46,24,NY,FORD,0104P,NY,WH
70,24,NY,TOYOT,0101P,NY,BL
71,24,NY,SAAB,1258P,NY,BK
46,24,NY,GMC,1256P,NY,BROWN
40,24,NY,FRUEH,1249P,NY,BROWN
38,24,NY,FORD,1243P,NY,WH
71,24,NY,GMC,1227P,NY,WH
69,19,NY,MITSU,1106A,NY,WH
7,0,NY,LINCO,0305P,QN,BK
46,19,NY,WORKH,1100A,NY,BROWN
37,19,NY,CHEVR,1034A,NY,WH
20,19,MA,TOYOT,1029A,NY,BLACK
46,114,NY,ISUZU,0101P,Q,WH
38,114,NY,FORD,1145A,Q,TN
38,114,NY,ME/BE,1141A,Q,GY
38,114,NY,ME/BE,1127A,Q,BK
71,114,NY,VOLKS,1008A,Q,BK
61,114,NY,LINCO,0921A,Q,BK
71,114,NY,HONDA,0919A,Q,RD
71,114,NY,CHEVR,0915A,Q,GY
71,114,NY,HONDA,0905A,Q,PR
21,114,NY,HONDA,0904A,Q,BK
21,114,NY,CHEVR,0902A,Q,GY
21,114,NY,GMC,0858A,Q,BK
21,114,NY,SUBAR,0843A,Q,BL
21,114,NY,GMC,0838A,Q,GY
71,114,NY,VOLKS,0817A,Q,WH
38,114,NY,FORD,0815A,Q,WH
21,114,NY,VOLKS,0811A,Q,WH
14,115,NY,FORD,0707A,Q,GR
40,115,NH,HYUND,0644A,Q,BLUE
20,115,CT,FORD,0557A,Q,GREY
38,19,NY,FORD,0455P,NY,WH
46,19,NY,FRUEH,0450P,NY,WHITE
38,19,NY,JEEP,0447P,NY,GY
37,19,CT,ME/BE,0439P,NY,GREY
40,19,NJ,LINCO,0432P,NY,BLACK
84,19,NJ,HIN,0409P,NY,WHITE
19,19,NY,FRUEH,0406P,NY,BROWN
37,19,NY,DODGE,0335P,NY,WH
21,24,NY,HONDA,1158A,NY,BK
14,108,NY,TOYOT,0439P,Q,RD
70,108,NY,HONDA,0435P,Q,BR
38,108,NY,VOLVO,0258P,Q,BL
38,108,NY,TOYOT,0253P,Q,GY
71,108,NY,HONDA,0204P,Q,BK
37,108,NY,VOLVO,0156P,Q,WH
71,108,NY,GMC,0100P,Q,WH
14,108,NY,FORD,1255P,Q,BROWN
37,108,NJ,ME/BE,1250P,Q,BLACK
38,108,NY,GMC,1246P,Q,WH
37,108,NY,HYUND,1227P,Q,GY
38,108,NY,HONDA,1216P,Q,GY
38,108,NY,HONDA,1215P,Q,BK
21,108,NY,SUBAR,1120A,Q,RD
21,108,NY,ME/BE,1113A,Q,GY
21,108,NY,NISSA,1108A,Q,WH
21,115,NY,FORD,1035A,Q,GY
21,115,NY,LINCO,1030A,Q,BK
21,115,NY,ACURA,1023A,Q,BLACK
21,115,NY,LINCO,1020A,Q,BK
21,108,NY,NISSA,0952A,Q,GREY
71,108,NY,FORD,0948A,Q,WH
21,108,NY,TOYOT,0938A,Q,BK
21,108,NY,TOYOT,0936A,Q,BK
21,108,NY,BMW,0932A,Q,GY
21,108,CT,TOYOT,0925A,Q,OTHER
21,108,NY,BMW,0922A,Q,GY
21,108,NY,TOYOT,0920A,Q,YW
21,108,NY,HYUND,0919A,Q,BK
21,115,NJ,CHEVR,0900A,Q,SILVE
38,28,VA,TOYOT,0314P,NY,WHITE
46,28,NY,FRUEH,0227P,NY,BROWN
38,28,NY,FRUEH,0223P,NY,WHITE
37,28,NY,BMW,0213P,NY,WH
46,28,NY,FRUEH,0210P,NY,BROWN
38,28,AZ,GMC,0155P,NY,WHITE
46,28,NY,FRUEH,0148P,NY,BROWN
19,28,NY,HIN,0146P,NY,RED
38,28,NY,MITSU,0143P,NY,WH
14,1,NJ,GMC,0303P,NY,WHITE
19,1,NY,INTER,0259P,NY,RD
53,6,PA,ISUZU,0121P,NY,WHITE
37,6,NY,CHEVR,0104P,NY,WH
38,6,NY,NISSA,0102P,NY,GY
37,6,NY,FORD,1258P,NY,WH
37,6,NY,FORD,1252P,NY,WH
21,1,NY,NS/OT,1205P,NY,BLACK
21,1,NY,GMC,1158A,NY,GY
20,1,NY,FRUEH,1150A,NY,WH
20,1,NY,FORD,1136A,NY,BL
20,1,NY,FRUEH,1132A,NY,BROWN
20,1,NY,DODGE,1129A,NY,WH
20,1,NY,FORD,1124A,NY,WH
31,5,NY,TOYOT,1111A,NY,BK
20,5,NY,CHEVR,1107A,NY,WH
20,5,NY,KIA,1101A,NY,GY
50,5,NY,MITSU,1057A,NY,WH
20,5,NY,FORD,1056A,NY,BL
20,5,NY,FORD,1054A,NY,BL
20,5,NY,FORD,1042A,NY,WH
16,1,FL,JEEP,1031A,NY,BLACK
17,5,NJ,GMC,1024A,NY,WHITE
14,5,NY,KENWO,0938A,NY,WH
40,1,NY,FORD,1206P,NY,WH
14,1,NY,FRUEH,1116A,NY,BROWN
14,1,NY,FRUEH,1112A,NY,BROWN
69,1,NY,DODGE,1016A,NY,RD
14,1,NY,PETER,1011A,NY,BLUE
84,1,NY,FRUEH,1003A,NY,WH
71,1,NY,ISUZU,0945A,NY,WH
69,1,PA,FORD,0941A,NY,WHITE
24,1,NY,GMC,0926A,NY,WHITE
31,1,CO,NS/OT,0853A,NY,BLACK
14,1,NJ,HIN,0843A,NY,WHITE
84,1,IN,FRUEH,0842A,NY,WHITE
14,1,IN,FRUEH,0841A,NY,WHITE
21,1,NJ,FORD,0820A,NY,WHITE
31,1,QB,NISSA,0815A,NY,BLACK
21,115,NY,ME/BE,0748A,Q,GY
21,115,NY,LINCO,0747A,Q,BK
21,115,NY,TOYOT,0747A,Q,GY
21,115,NY,HONDA,0744A,Q,GY
14,115,NY,MAZDA,0723A,Q,GY
14,115,CT,DODGE,0719A,Q,GREY
20,115,IL,FORD,0715A,Q,TAN
37,19,NY,INFIN,0536P,NY,GY
71,19,NY,INFIN,0534P,NY,GY
14,1,NY,PETER,0802A,NY,WHITE
53,1,NY,FORD,0736A,NY,WH
7,0,NY,HONDA,0215P,ST,WH
69,1,NJ,NS/OT,0732A,NY,WHITE
31,1,NY,FORD,0723A,NY,DK/
14,13,NJ,FORD,1112P,NY,RED
14,6,NJ,NISSA,1106P,NY,GREY
78,6,NJ,CHEVR,1032P,NY,WHITE
78,9,NY,FORD,1020P,NY,WH
20,9,NY,INFIN,0937P,NY,BLACK
40,9,NY,TOYOT,0929P,NY,GY
78,9,PA,CHEVR,0920P,NY,WHITE
40,9,CT,CHEVR,0910P,NY,GREY
46,9,NY,TOYOT,0859P,NY,GY
20,9,NY,LINCO,0850P,NY,BK
71,9,NY,CHEVR,0843P,NY,BK
20,9,NY,CHEVR,0842P,NY,BK
37,23,NY,HONDA,0444P,NY,GY
46,23,NY,INTER,0352P,NY,BROWN
20,19,NY,CHEVR,0346P,NY,WH
19,19,IL,FRUEH,0327P,NY,WHITE
38,19,MI,DODGE,0307P,NY,BLACK
38,19,NY,ROVER,0302P,NY,WH
20,19,NY,CHEVR,0254P,NY,WH
20,19,NY,FORD,0252P,NY,BLUE
38,19,NJ,DODGE,0248P,NY,WHITE
46,19,NY,FRUEH,0239P,NY,BROWN
38,19,ON,VOLKS,0236P,NY,WHITE
37,19,NY,ME/BE,0230P,NY,BK
38,19,NY,NISSA,0224P,NY,WH
38,19,NY,DODGE,0148P,NY,BK
71,19,NY,NISSA,0123P,NY,GY
20,19,ME,VOLVO,0110P,NY,GREY
74,115,NY,FORD,0314P,Q,BK
37,115,NY,FORD,0312P,Q,LTG
70,115,NY,FORD,0234P,Q,WHITE
20,110,NY,HONDA,0215P,Q,GR
37,115,NJ,INFIN,0110P,Q,GREY
21,110,FL,DODGE,1217P,Q,GREY
21,110,NY,NISSA,1207P,Q,BK
21,110,NC,DODGE,1202P,Q,GREY
21,110,NY,LEXUS,1201P,Q,GY
21,110,NY,HONDA,1151A,Q,GY
21,110,VA,NISSA,1147A,Q,RED
21,110,NY,MERCU,1146A,Q,RD
21,110,NY,HONDA,1141A,Q,BK
21,110,NY,TOYOT,1139A,Q,BL
21,110,NY,TOYOT,1137A,Q,TN
71,110,NY,FORD,1047A,Q,RD
71,110,NY,FORD,1043A,Q,GR
71,110,NY,HONDA,1021A,Q,GY
14,115,NY,INTER,1000A,Q,BROWN
14,1,NY,TOYOT,1223P,NY,BK
21,1,NY,ME/BE,1146A,NY,GY
14,1,NY,FRUEH,1131A,NY,RD
71,1,NY,ME/BE,0946A,NY,WH
14,1,NY,FRUEH,0933A,NY,WHITE
24,1,NJ,HIN,0904A,NY,WHITE
31,1,NJ,CHRYS,0825A,NY,GOLD
69,1,NJ,CHEVR,0823A,NY,WHITE
38,20,NJ,BMW,0534P,NY,WHITE
38,20,NY,TOYOT,0516P,NY,GY
46,20,NY,FRUEH,0509P,NY,BROWN
38,20,CT,VOLVO,0503P,NY,BLACK
46,20,NY,INTER,0438P,NY,GREY
46,20,NY,FORD,0436P,NY,WH
38,20,NY,FORD,0300P,NY,WH
38,20,CT,JEEP,0231P,NY,GREEN
38,20,NY,FORD,0229P,NY,GY
46,20,NY,FRUEH,0224P,NY,WHITE
84,20,NY,HIN,0219P,NY,OR
40,20,NY,HIN,0217P,NY,OR
46,20,NY,FRUEH,0215P,NY,WH
14,18,NY,,0531P,NY,OR
14,18,NY,,0530P,NY,RD
7,0,IL,DODGE,1017P,BK,WHI
84,18,IN,STERL,0412P,NY,WHITE
14,18,NY,FRUEH,0406P,NY,BROWN
14,18,NY,INTER,0315P,NY,BROWN
14,18,NY,,0310P,NY,WH
47,18,NY,ISUZU,0245P,NY,WH
14,18,NY,TOYOT,0240P,NY,BLACK
14,18,NY,CHEVR,0235P,NY,GY
14,18,CT,PORSC,0232P,NY,SILVE
47,18,NJ,FORD,0215P,NY,WHITE
46,18,NJ,LINCO,0212P,NY,BLACK
84,18,IN,FRUEH,0208P,NY,YELLO
14,18,IN,FRUEH,0207P,NY,YELLO
20,18,NY,FRUEH,0200P,NY,WH
71,18,NY,FRUEH,0200P,NY,WH
84,18,IN,FRUEH,0137P,NY,WHITE
47,18,NY,ISUZU,0134P,NY,WH
14,18,OR,INTER,0132P,NY,WHITE
84,18,NY,ISUZU,0129P,NY,WHITE
14,18,NY,ISUZU,0128P,NY,WHITE
14,18,NY,ISUZU,0127P,NY,WH
14,18,NY,,0125P,NY,WH
14,18,CT,ACURA,0119P,NY,WHITE
14,18,CT,DODGE,0115P,NY,BLACK
14,18,FL,DODGE,0112P,NY,WHITE
14,18,NY,ME/BE,0108P,NY,WHITE
47,18,NY,NS/OT,1258P,NY,WHITE
47,18,NY,MITSU,1255P,NY,WH
69,18,NY,FORD,0607P,NY,BL
31,18,VA,TOYOT,0604P,NY,GREY
64,18,NY,INTER,0523P,NY,BROWN
69,18,NY,FRUEH,0508P,NY,WHITE
69,18,NJ,NS/OT,0505P,NY,YELLO
47,19,NY,ISUZU,0320P,NY,WH
69,19,NY,DODGE,0319P,NY,WH
47,19,NY,INTER,0315P,NY,WH
14,18,MO,CHEVR,0304P,NY,GREY
14,18,TN,FRUEH,0247P,NY,WHITE
31,18,NJ,ME/BE,0237P,NY,WHITE
69,18,NY,FORD,0225P,NY,WH
69,18,NY,FORD,0223P,NY,BL
69,19,NY,FORD,0217P,NY,BL
69,19,NY,FORD,0216P,NY,WH
69,19,NY,NISSA,0203P,NY,GY
10,18,NY,WORKH,0156P,NY,BROWN
20,18,NJ,TOYOT,0145P,NY,WHITE
14,18,NJ,NS/OT,0142P,NY,OTHER
21,115,NJ,FORD,0853A,Q,BLACK
21,115,NY,HONDA,0851A,Q,WH
71,115,NY,TOYOT,0839A,Q,BK
7,0,NY,TOYOT,0145P,QN,BK
21,115,NY,TOYOT,0838A,Q,BK
21,115,NY,TOYOT,0806A,Q,BL
21,110,NY,TOYOT,0742A,Q,YW
14,110,IN,CHEVR,0734A,Q,GREEN
14,110,MN,BMW,0732A,Q,SILVE
14,110,NY,NISSA,0729A,Q,RD
24,110,NY,CHEVR,0726A,Q,WH
24,110,NY,TOYOT,0724A,Q,GY
14,110,FL,HONDA,0707A,Q,SILVE
71,110,NY,FORD,0651A,Q,BK
20,110,NY,HYUND,0615A,Q,GY
21,24,NY,HONDA,1146A,NY,GY
31,24,NJ,ACURA,1012A,NY,BLACK
53,24,NY,FRUEH,1006A,NY,WH
46,24,NY,INTER,1001A,NY,BROWN
10,24,NY,WORKH,0959A,NY,BROWN
46,24,NY,FORD,0956A,NY,WHITE
46,24,NY,FORD,0954A,NY,WHITE
21,24,NY,INFIN,0952A,NY,GY
70,24,NY,BMW,0944A,NY,GY
21,24,NY,TOYOT,0942A,NY,GY
21,24,NY,HONDA,0940A,NY,BL
40,24,NY,CHEVR,0939A,NY,WH
14,24,NJ,INTER,0837A,NY,WHITE
7,0,NJ,FORD,0145P,BK,BK
14,24,NY,FRUEH,0824A,NY,WHITE
38,24,NY,VOLKS,0818A,NY,BL
38,34,MA,TOYOT,0234P,NY,BLACK
21,34,NY,FORD,1230P,NY,WH
21,34,NY,FORD,1227P,NY,WH
21,34,NY,HONDA,1219P,NY,GY
21,34,NY,SUBAR,1216P,NY,GY
21,34,NJ,SUBAR,1213P,NY,WHITE
21,34,NH,VOLKS,1209P,NY,SILVE
21,34,NY,FORD,1207P,NY,WH
21,34,NY,GMC,1156A,NY,RD
21,34,NY,FORD,1146A,NY,WH
48,34,NJ,FORD,1144A,NY,SILVE
46,33,NY,WORKH,1111A,NY,BROWN
71,33,NY,FORD,1108A,NY,WH
40,33,NY,TOYOT,1054A,NY,BK
38,23,CT,NISSA,0545P,NY,BLACK
46,23,VA,NISSA,0535P,NY,GREY
37,28,NY,GMC,0356P,NY,WH
38,28,NY,DODGE,0321P,NY,WHITE
38,28,NY,CHEVR,0317P,NY,WHITE
14,18,NY,ISUZU,0139P,NY,WH
69,18,NJ,NS/OT,0130P,NY,YELLO
69,18,NY,INTER,0113P,NY,BROWN
69,18,NY,HONDA,0106P,NY,GY
31,18,NY,CADIL,1224P,NY,BK
14,18,NY,DODGE,1123A,NY,WH
69,18,NY,INTER,1119A,NY,BROWN
69,18,NJ,CHEVR,1116A,NY,GREEN
14,18,NY,HIN,1043A,NY,WH
71,18,NY,TOYOT,1040A,NY,WH
14,18,NY,FORD,1004A,NY,WH
14,18,NJ,HIN,0958A,NY,WHITE
14,18,NY,FRUEH,0954A,NY,WH
70,18,NY,CHEVR,0945A,NY,WH
69,18,NY,CHEVR,0931A,NY,WH
69,18,NY,FORD,0928A,NY,WH
20,33,NY,CHEVR,0109P,NY,WHITE
14,33,NJ,HIN,1200P,NY,BLACK
21,33,NY,TOYOT,1153A,NY,BK
21,33,NJ,HONDA,1148A,NY,GREY
21,33,NJ,FORD,1146A,NY,GREY
21,33,NJ,HONDA,1142A,NY,BLUE
38,33,NY,CHEVR,1137A,NY,WH
37,33,NJ,NISSA,1130A,NY,TAN
70,33,NY,FORD,1125A,NY,WH
38,33,NY,CADIL,1124A,NY,WH
16,33,NY,TOYOT,1121A,NY,WH
7,0,NY,BMW,0145P,QN,GY
16,33,NJ,MINI,1104A,NY,SILVE
38,33,NY,HONDA,1046A,NY,GY
37,33,NY,TOYOT,1042A,NY,GY
48,33,NY,FORD,1038A,NY,WHITE
17,33,NY,FRUEH,1035A,NY,BROWN
46,19,NY,INTER,0434P,NY,BROWN
38,19,NY,TOYOT,0428P,NY,BK
38,19,NJ,ISUZU,0406P,NY,GREEN
37,19,NY,DODGE,0401P,NY,WH
38,19,NY,CHEVR,0357P,NY,WH
37,33,FL,HONDA,0254P,NY,BLACK
