Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Violation Time,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Law Section,Sub Division,Vehicle Color,Vehicle Year
8627406297,XEVZ73,NJ,PAS,01/02/2018,14,SUBN,FORD,88880088,13,13,13,361347,T800,1112P,NY,O,36,W 22nd St,408,c,RED,0
8627406285,U56CFX,NJ,PAS,01/02/2018,14,4DSD,NISSA,88880088,6,6,6,361347,T800,1106P,NY,F,222,W 14th St,408,c,GREY,0
8627406273,XCWL23,NJ,PAS,01/02/2018,78,VAN,CHEVR,88880088,6,6,6,361347,T800,1032P,NY,F,118,W 13th St,408,k6,WHITE,0
8627406261,21313ME,NY,COM,01/02/2018,78,VAN,FORD,20180430,9,9,9,361347,T800,1020P,NY,O,321,E 13th St,408,k6,WH,2014
8627406248,69888MJ,NY,COM,01/02/2018,20,SUBN,INFIN,20180210,9,9,9,361347,T800,0937P,NY,F,297,E 3rd St,408,d,BLACK,2017
8627406236,EKW5421,NY,PAS,01/02/2018,40,4DSD,TOYOT,20180918,9,9,9,361347,T800,0929P,NY,F,721,E 5th St,408,e2,GY,2007
8627406224,ZDW7150,PA,PAS,01/02/2018,78,DELV,CHEVR,20160488,9,9,9,361347,T800,0920P,NY,O,215,E 4th St,408,k6,WHITE,0
8627406212,AK33246,CT,999,01/02/2018,40,4DSD,CHEVR,88880088,9,9,9,361347,T800,0910P,NY,F,244,E 7th St,408,e2,GREY,0
8627406200,24775MB,NY,COM,01/02/2018,46,VAN,TOYOT,20190430,9,9,9,361347,T800,0859P,NY,F,309,E 6th St,408,F1,GY,2013
8627406194,T650089C,NY,OMT,01/02/2018,20,SUBN,LINCO,20180228,9,9,9,361347,T800,0850P,NY,F,121,E 7th St,408,d,BK,2014
8627406182,T729419C,NY,OMT,01/02/2018,71,SUBN,CHEVR,20180731,9,9,9,361347,T800,0843P,NY,F,34,St Marks Pl,408,j6,BK,2013
8627406170,T729419C,NY,OMT,01/02/2018,20,SUBN,CHEVR,20180731,9,9,9,361347,T800,0842P,NY,F,34,St Marks Pl,408,d,BK,2013
8625869051,APZ4020,NY,PAS,01/02/2018,37,SUBN,HONDA,20190622,23,23,23,362564,T103,0444P,NY,F,1404,Madison Ave,408,h1,GY,2007
8625869040,63479JM,NY,COM,01/02/2018,46,VAN,INTER,88880088,23,23,23,362564,T103,0352P,NY,F,1387,Madison Ave,408,F1,BROWN,1995
8625869038,14465MG,NY,COM,01/02/2018,20,VAN,CHEVR,20180630,19,19,19,362564,T103,0346P,NY,F,60,E 96th St,408,d,WH,2004
8625869026,P942768,IL,PAS,01/02/2018,19,DELV,FRUEH,20180088,19,19,19,362564,T103,0327P,NY,O,1232,Madison Ave,408,c3,WHITE,0
8625869014,DSB6785,MI,PAS,01/02/2018,38,PICK,DODGE,20180088,19,19,19,362564,T103,0307P,NY,O,1080,Madison Ave,408,h1,BLACK,0
8625869002,FSW7603,NY,PAS,01/02/2018,38,SUBN,ROVER,20191124,19,19,19,362564,T103,0302P,NY,F,19,E 80th St,408,h1,WH,2011
8625868990,95874MH,NY,COM,01/02/2018,20,PICK,CHEVR,20180731,19,19,19,362564,T103,0254P,NY,F,960,5th Ave,408,d,WH,1995
8625868988,61508MG,NY,COM,01/02/2018,20,VAN,FORD,20190630,19,19,19,362564,T103,0252P,NY,F,965,5th Ave,408,d,BLUE,2015
8625868976,XEPS99,NJ,PAS,01/02/2018,38,VAN,DODGE,88880088,19,19,19,362564,T103,0248P,NY,F,1022,Madison Ave,408,h1,WHITE,0
8625868964,85848MD,NY,COM,01/02/2018,46,VAN,FRUEH,88880088,19,19,19,362564,T103,0239P,NY,F,976,Madison Ave,408,F1,BROWN,2014
8625868952,CCHB797,ON,PAS,01/02/2018,38,4DSD,VOLKS,20180088,19,19,19,362564,T103,0236P,NY,O,14,E 75th St,408,h1,WHITE,0
8625868940,T737738C,NY,OMT,01/02/2018,37,SUBN,ME/BE,20180531,19,19,19,362564,T103,0230P,NY,F,924,Madison Ave,408,h1,BK,2014
8625868939,87956MH,NY,COM,01/02/2018,38,VAN,NISSA,20180331,19,19,19,362564,T103,0224P,NY,F,24,E 73rd St,408,h1,WH,2014
8625868927,73517MH,NY,COM,01/02/2018,38,VAN,DODGE,20190131,19,19,19,362564,T103,0148P,NY,F,1583,1st Ave,408,h1,BK,2017
8625868897,55875JX,NY,COM,01/02/2018,71,VAN,NISSA,20180331,19,19,19,362564,T103,0123P,NY,O,1542,1st Ave,408,j6,GY,2014
8625868885,8908WJ,ME,PAS,01/02/2018,20,4DSD,VOLVO,20180088,19,19,19,362564,T103,0110P,NY,F,237,E 79th St,408,d,GREY,0
8629920385,Y974SU,NY,PAS,01/02/2018,74,SUBN,FORD,20190227,115,115,115,361893,T401,0314P,Q,F,37-39,82nd St,408,j2,BK,1999
8629920373,ENV8316,NY,PAS,01/02/2018,37,SUBN,FORD,20190304,115,115,115,361893,T401,0312P,Q,F,37-41,82nd St,408,h1,LTG,2006
8629920348,60247ME,NY,COM,01/02/2018,70,VAN,FORD,88880088,115,115,115,361893,T401,0234P,Q,O,37-16,82nd St,408,j3,WHITE,0
8629920336,DMR3497,NY,PAS,01/02/2018,20,2DSD,HONDA,20180126,110,110,110,361893,T401,0215P,Q,O,86-11,Britton Ave,408,d,GR,1997
8629920312,034926R,NJ,PAS,01/02/2018,37,SUBN,INFIN,88880088,115,115,115,361893,T401,0110P,Q,I,W,85th St,408,h1,GREY,0
8629920294,PE142A,FL,PAS,01/02/2018,21,SUBN,DODGE,20180488,110,110,110,361893,T401,1217P,Q,O,94-47,50th Ave,408,d1,GREY,0
8629920257,T695413C,NY,OMT,01/02/2018,21,4DSD,NISSA,20180331,110,110,110,361893,T401,1207P,Q,O,93-03,49th Ave,408,d1,BK,2015
8629920245,EAL2788,NC,PAS,01/02/2018,21,SUBN,DODGE,20170088,110,110,110,361893,T401,1202P,Q,O,48-08,92nd St,408,d1,GREY,0
8629920233,ENA4397,NY,PAS,01/02/2018,21,SUBN,LEXUS,20181221,110,110,110,361893,T401,1201P,Q,F,91-40,48th Ave,408,d1,GY,2006
8629920208,CSY8512,NY,PAS,01/02/2018,21,4DSD,HONDA,20180509,110,110,110,361893,T401,1151A,Q,F,88-14,Corona Ave,408,d1,GY,1998
8629920191,VUB6772,VA,PAS,01/02/2018,21,4DSD,NISSA,20190288,110,110,110,361893,T401,1147A,Q,I,E,St James Ave,408,d1,RED,0
8629920180,CFJ5374,NY,PAS,01/02/2018,21,SUBN,MERCU,20190120,110,110,110,361893,T401,1146A,Q,I,E,St James Ave,408,d1,RD,2002
8629920178,T737558C,NY,OMT,01/02/2018,21,4DSD,HONDA,20180331,110,110,110,361893,T401,1141A,Q,I,E,Barnwell Ave,408,d1,BK,2017
8629920166,BPG3970,NY,PAS,01/02/2018,21,SUBN,TOYOT,20180804,110,110,110,361893,T401,1139A,Q,I,N,Poyer St,408,d1,BL,2005
8629920154,EAC6124,NY,PAS,01/02/2018,21,SUBN,TOYOT,20190627,110,110,110,361893,T401,1137A,Q,F,83-02,Cornish Ave,408,d1,TN,2008
8629920130,ESL3537,NY,PAS,01/02/2018,71,2DSD,FORD,20190607,110,110,110,361893,T401,1047A,Q,F,83-37,St James Ave,408,j6,RD,2005
8629920129,EAV8481,NY,PAS,01/02/2018,71,4DSD,FORD,20190808,110,110,110,361893,T401,1043A,Q,F,85-03,Whitney Ave,408,j6,GR,2005
8629920087,FMS8390,NY,PAS,01/02/2018,71,4DSD,HONDA,20190829,110,110,110,361893,T401,1021A,Q,F,81-06,45th Ave,408,j6,GY,2001
8629920051,19749JT,NY,COM,01/02/2018,14,DELV,INTER,88880088,115,115,115,361893,T401,1000A,Q,I,E,83rd St,408,c,BROWN,2005
8628008949,EDL1627,NY,PAS,01/02/2018,14,SUBN,TOYOT,20191216,1,1,1,363467,T105,1223P,NY,I,W,Pearl St,408,c,BK,2017
8628008937,ETS9875,NY,PAS,01/02/2018,21,CONV,ME/BE,20200118,1,1,1,363467,T105,1146A,NY,O,232,Front St,408,d1,GY,2009
8628008925,47852MK,NY,COM,01/02/2018,14,VAN,FRUEH,20181231,1,1,1,363467,T105,1131A,NY,I,E,Front St,408,c,RD,2017
8628008901,33908MG,NY,COM,01/02/2018,71,VAN,ME/BE,20181231,1,1,1,363467,T105,0946A,NY,F,129,Front St,408,j6,WH,2014
8628008883,31361MG,NY,COM,01/02/2018,14,DELV,FRUEH,88880088,1,1,1,363467,T105,0933A,NY,I,W,Front St,408,c,WHITE,2004
8628008871,XFHS70,NJ,PAS,01/02/2018,24,DELV,HIN,20180088,1,1,1,363467,T105,0904A,NY,I,S,Liberty St,408,d5,WHITE,0
8628008860,C24CAE,NJ,PAS,01/02/2018,31,SUBN,CHRYS,88880088,1,1,1,363467,T105,0825A,NY,F,65,Nassau St,408,l3,GOLD,0
8628008858,XEHY71,NJ,PAS,01/02/2018,69,VAN,CHEVR,20180088,1,1,1,363467,T105,0823A,NY,F,65,Nassau St,408,h1,WHITE,0
8626150957,B46CEK,NJ,PAS,01/02/2018,38,SUBN,BMW,88880088,20,20,20,363486,T103,0534P,NY,F,106,W 71st St,408,h1,WHITE,0
8626150933,FJW3315,NY,PAS,01/02/2018,38,4DSD,TOYOT,20190424,20,20,20,363486,T103,0516P,NY,F,171,Columbus Ave,408,h1,GY,2007
8626150910,29240ML,NY,COM,01/02/2018,46,VAN,FRUEH,88880088,20,20,20,363486,T103,0509P,NY,F,171,Columbus Ave,408,F1,BROWN,2018
8626150908,7AHWD9,CT,999,01/02/2018,38,4DSD,VOLVO,20180088,20,20,20,363486,T103,0503P,NY,F,156,Columbus Ave,408,h1,BLACK,0
8626150866,33358JB,NY,COM,01/02/2018,46,VAN,INTER,88880088,20,20,20,363486,T103,0438P,NY,F,167,Amsterdam Ave,408,F1,GREY,2001
8626150854,16306MJ,NY,COM,01/02/2018,46,VAN,FORD,20180331,20,20,20,363486,T103,0436P,NY,O,170,Amsterdam Ave,408,F1,WH,2015
8626150830,TANKS2,NY,COM,01/02/2018,38,VAN,FORD,20180731,20,20,20,363486,T103,0300P,NY,F,131,W 72nd St,408,h1,WH,2011
8626150829,887ABK,CT,999,01/02/2018,38,SUBN,JEEP,20180088,20,20,20,363486,T103,0231P,NY,O,236,W 73rd St,408,h1,GREEN,0
8626150817,DLV1045,NY,PAS,01/02/2018,38,SUBN,FORD,20191209,20,20,20,363486,T103,0229P,NY,O,236,W 73rd St,408,h1,GY,2013
8626150805,31559MG,NY,COM,01/02/2018,46,DELV,FRUEH,88880088,20,20,20,363486,T103,0224P,NY,F,2101,Broadway,408,F1,WHITE,2001
8626150799,61628PC,NY,IRP,01/02/2018,84,REFG,HIN,20180531,20,20,20,363486,T103,0219P,NY,F,2121,Broadway,408,k7,OR,2017
8626150787,61628PC,NY,IRP,01/02/2018,40,REFG,HIN,20180531,20,20,20,363486,T103,0217P,NY,F,2121,Broadway,408,e2,OR,2017
8626150775,91543MG,NY,COM,01/02/2018,46,VAN,FRUEH,20180731,20,20,20,363486,T103,0215P,NY,F,2131,Broadway,408,F1,WH,2007
8621875901,31594BB,NY,OMR,01/02/2018,14,BUS,,20180228,18,18,18,362590,MTTF,0531P,NY,O,736,7th Ave,408,c,OR,2013
8621875895,31584BB,NY,OMR,01/02/2018,14,BUS,,20180228,18,18,18,362590,MTTF,0530P,NY,F,736,7th Ave,408,c,RD,2014
5100111203,Q598036,IL,PAS,01/02/2018,7,CNVT,DODGE,0,,0,0,0,,1017P,BK,,,OCEAN PKWY (S/B) @ A,1111,D,WHI,2011
8621875883,2208644,IN,PAS,01/02/2018,84,TRAC,STERL,20180088,18,18,18,362590,MTTF,0412P,NY,O,840,8th Ave,408,k7,WHITE,0
8621875871,28665MH,NY,COM,01/02/2018,14,VAN,FRUEH,88880088,18,18,18,362590,MTTF,0406P,NY,F,770,7th Ave,408,c,BROWN,2016
8621875860,39647MC,NY,COM,01/02/2018,14,DELV,INTER,88880088,18,18,18,362590,MTTF,0315P,NY,F,48,W 48th St,408,c,BROWN,2005
8621875858,15249MJ,NY,COM,01/02/2018,14,VAN,,20180228,18,18,18,362590,MTTF,0310P,NY,I,N,W 43rd St,408,c,WH,2016
8621875834,16091MA,NY,COM,01/02/2018,47,REFG,ISUZU,20181231,18,18,18,362590,MTTF,0245P,NY,F,1177,6th Ave,408,l2,WH,2013
8621875822,F1RSTA1D,NY,SRF,01/02/2018,14,SUBN,TOYOT,20180926,18,18,18,362590,MTTF,0240P,NY,F,45,W 45th St,408,c,BLACK,2015
8621875809,79621JZ,NY,COM,01/02/2018,14,VAN,CHEVR,20190531,18,18,18,362590,MTTF,0235P,NY,O,2,W 45th St,408,c,GY,2009
8621875792,AJ21860,CT,PAS,01/02/2018,14,SUBN,PORSC,20180088,18,18,18,362590,MTTF,0232P,NY,F,21,W 46th St,408,c,SILVE,0
8621875780,XEUD57,NJ,PAS,01/02/2018,47,DELV,FORD,20180088,18,18,18,362590,MTTF,0215P,NY,F,881,7th Ave,408,l2,WHITE,0
8621875779,OLMU5IC1,NJ,PAS,01/02/2018,46,4DSD,LINCO,88880088,18,18,18,362590,MTTF,0212P,NY,O,1428,6th Ave,408,f1,BLACK,0
8621875767,2255149,IN,PAS,01/02/2018,84,DELV,FRUEH,20180088,18,18,18,362590,MTTF,0208P,NY,F,101,W 56th St,408,k7,YELLO,0
8621875755,2255149,IN,PAS,01/02/2018,14,DELV,FRUEH,20180088,18,18,18,362590,MTTF,0207P,NY,F,101,W 56th St,408,c,YELLO,0
8621875743,82440PA,NY,IRP,01/02/2018,20,STAK,FRUEH,20180228,18,18,18,362590,MTTF,0200P,NY,O,150,Central Park South,408,d,WH,2007
8621875731,82440PA,NY,IRP,01/02/2018,71,STAK,FRUEH,20180228,18,18,18,362590,MTTF,0200P,NY,O,150,Central Park South,408,j6,WH,2007
8621875720,2507721,IN,PAS,01/02/2018,84,TRAC,FRUEH,20180088,18,18,18,362590,MTTF,0137P,NY,F,1196,6th Ave,408,k7,WHITE,0
8621875718,92434MD,NY,COM,01/02/2018,47,VAN,ISUZU,20180228,18,18,18,362590,MTTF,0134P,NY,F,70,W 45th St,408,l2,WH,2007
8621875706,YARY002,OR,PAS,01/02/2018,14,DELV,INTER,20180088,18,18,18,362590,MTTF,0132P,NY,F,55,W 45th St,408,c,WHITE,0
8621875690,59903MJ,NY,COM,01/02/2018,84,VAN,ISUZU,88880088,18,18,18,362590,MTTF,0129P,NY,F,25,W 45th St,408,k7,WHITE,2017
8621875688,59903MJ,NY,COM,01/02/2018,14,VAN,ISUZU,88880088,18,18,18,362590,MTTF,0128P,NY,F,25,W 45th St,408,c,WHITE,2017
8621875676,30554KA,NY,COM,01/02/2018,14,UTIL,ISUZU,20181231,18,18,18,362590,MTTF,0127P,NY,F,21,W 45th St,408,c,WH,2010
8621875664,21402MJ,NY,COM,01/02/2018,14,VAN,,20180331,18,18,18,362590,MTTF,0125P,NY,O,2,W 45th St,408,c,WH,2016
8621875652,AA29920,CT,PAS,01/02/2018,14,4DSD,ACURA,20180088,18,18,18,362590,MTTF,0119P,NY,F,8,W 47th St,408,c,WHITE,0
8621875639,C007516,CT,CMB,01/02/2018,14,PICK,DODGE,20180088,18,18,18,362590,MTTF,0115P,NY,F,10,W 47th St,408,c,BLACK,0
8621875615,PH588K,FL,PAS,01/02/2018,14,VAN,DODGE,20180088,18,18,18,362590,MTTF,0112P,NY,F,23,W 47th St,408,c,WHITE,0
8621875603,96647MJ,NY,COM,01/02/2018,14,VAN,ME/BE,88880088,18,18,18,362590,MTTF,0108P,NY,F,29,W 47th St,408,c,WHITE,2016
8621875597,20319TC,NY,TRC,01/02/2018,47,TRAC,NS/OT,20180331,18,18,18,362590,MTTF,1258P,NY,I,W,6th Ave,408,l2,WHITE,2007
8621875585,75463MC,NY,COM,01/02/2018,47,VAN,MITSU,20181231,18,18,18,362590,MTTF,1255P,NY,I,W,6th Ave,408,l2,WH,2012
8619500715,69088MD,NY,COM,01/02/2018,69,VAN,FORD,20180226,18,18,18,353143,T106,0607P,NY,F,610,Madison Ave,408,h1,BL,2014
8619500703,VCM6921,VA,PAS,01/02/2018,31,4DSD,TOYOT,20180988,18,18,18,353143,T106,0604P,NY,F,610,Madison Ave,408,l3,GREY,0
8619500697,63504JM,NY,COM,01/02/2018,64,VAN,INTER,88880088,18,18,18,353143,T106,0523P,NY,F,32,E 58th St,408,C8,BROWN,2001
8619500673,87482JV,NY,COM,01/02/2018,69,DELV,FRUEH,88880088,18,18,18,353143,T106,0508P,NY,O,625,Madison Ave,408,h1,WHITE,2006
8619500661,XBHV49,NJ,PAS,01/02/2018,69,DELV,NS/OT,20180088,18,18,18,353143,T106,0505P,NY,F,610,Madison Ave,408,h1,YELLO,0
8619500650,31308ME,NY,COM,01/02/2018,47,DELV,ISUZU,20180228,19,19,19,353143,T106,0320P,NY,F,4,E 60th St,408,l2,WH,2001
8619500648,49541MJ,NY,COM,01/02/2018,69,VAN,DODGE,20190531,19,19,19,353143,T106,0319P,NY,F,4,E 60th St,408,h1,WH,2015
8619500636,75253ME,NY,COM,01/02/2018,47,DELV,INTER,20180430,19,19,19,353143,T106,0315P,NY,F,4,E 60th St,408,l2,WH,2013
8619500624,WL1G2Y,MO,PAS,01/02/2018,14,4DSD,CHEVR,20180088,18,18,18,353143,T106,0304P,NY,O,42,E 59th St,408,c,GREY,0
8619500612,E946HT,TN,PAS,01/02/2018,14,DELV,FRUEH,20180288,18,18,18,353143,T106,0247P,NY,O,38,E 58th St,408,c,WHITE,0
8619500600,P92JEJ,NJ,PAS,01/02/2018,31,SUBN,ME/BE,88880088,18,18,18,353143,T106,0237P,NY,F,14,E 58th St,408,l3,WHITE,0
8619500594,41810MH,NY,COM,01/02/2018,69,VAN,FORD,20191130,18,18,18,353143,T106,0225P,NY,F,59,E 59th St,408,h1,WH,2016
8619500582,99938MJ,NY,COM,01/02/2018,69,VAN,FORD,20190531,18,18,18,353143,T106,0223P,NY,F,59,E 59th St,408,h1,BL,2017
8619500570,64308JF,NY,COM,01/02/2018,69,VAN,FORD,20190930,19,19,19,353143,T106,0217P,NY,F,106,E 60th St,408,h1,BL,2002
8619500569,45028MK,NY,COM,01/02/2018,69,VAN,FORD,20190630,19,19,19,353143,T106,0216P,NY,F,106,E 60th St,408,h1,WH,2017
8619500545,25807MJ,NY,COM,01/02/2018,69,PICK,NISSA,20180831,19,19,19,353143,T106,0203P,NY,O,165,E 60th St,408,h1,GY,2016
8619500533,30941JX,NY,COM,01/02/2018,10,VAN,WORKH,88880088,18,18,18,353143,T106,0156P,NY,F,127,E 59th St,408,b,BROWN,2007
8619500510,N68BAF,NJ,PAS,01/02/2018,20,4DSD,TOYOT,88880088,18,18,18,353143,T106,0145P,NY,F,485,Park Ave,408,d,WHITE,0
8619500508,AH248Y,NJ,PAS,01/02/2018,14,DELV,NS/OT,88880088,18,18,18,353143,T106,0142P,NY,F,475,Park Ave,408,c,OTHER,0
8629560526,N98HEM,NJ,PAS,01/02/2018,21,4DSD,FORD,88880088,115,115,115,364871,T401,0853A,Q,I,E,90th St,408,d1,BLACK,0
8629560514,FAV5138,NY,PAS,01/02/2018,21,SUBN,HONDA,20180429,115,115,115,364871,T401,0851A,Q,I,E,90th St,408,d1,WH,2010
8629560484,T683699C,NY,OMT,01/02/2018,71,SUBN,TOYOT,20180731,115,115,115,364871,T401,0839A,Q,O,32-20,89th St,408,j6,BK,2015
5100107273,T690930C,NY,OMT,01/02/2018,7,SUBN,TOYOT,0,,0,0,0,,0145P,QN,,,QUEENS BLVD (W/B) @,1111,D,BK,2014
8629560472,T683699C,NY,OMT,01/02/2018,21,SUBN,TOYOT,20180731,115,115,115,364871,T401,0838A,Q,O,32-20,89th St,408,d1,BK,2015
8629560460,EVB7458,NY,PAS,01/02/2018,21,4DSD,TOYOT,20191101,115,115,115,364871,T401,0806A,Q,F,75-24,37th Ave,408,d1,BL,2006
8629560459,7D37A,NY,OMT,01/02/2018,21,TAXI,TOYOT,20180228,110,110,110,364871,T401,0742A,Q,F,82-16,Baxter Ave,408,d1,YW,2012
8629560447,UVS509,IN,PAS,01/02/2018,14,SUBN,CHEVR,20180988,110,110,110,364871,T401,0734A,Q,I,S,Judge St,408,c,GREEN,0
8629560435,144HAV,MN,PAS,01/02/2018,14,4DSD,BMW,20170088,110,110,110,364871,T401,0732A,Q,I,S,Judge St,408,c,SILVE,0
8629560423,HFA9804,NY,PAS,01/02/2018,14,SUBN,NISSA,20180226,110,110,110,364871,T401,0729A,Q,I,S,Judge St,408,c,RD,2012
8629560411,EMC5863,NY,PAS,01/02/2018,24,SUBN,CHEVR,20181112,110,110,110,364871,T401,0726A,Q,O,89-22,43rd Ave,408,d5,WH,2005
8629560400,T615268C,NY,OMT,01/02/2018,24,4DSD,TOYOT,20180930,110,110,110,364871,T401,0724A,Q,O,89-18,43rd Ave,408,d5,GY,2010
8629560370,APIT54,FL,PAS,01/02/2018,14,SUBN,HONDA,20180788,110,110,110,364871,T401,0707A,Q,O,41-15,Gleane St,408,c,SILVE,0
8629560368,FSL2324,NY,PAS,01/02/2018,71,2DSD,FORD,20191120,110,110,110,364871,T401,0651A,Q,F,80-06,47th Ave,408,j6,BK,2017
8629560332,T738559C,NY,OMT,01/02/2018,20,4DSD,HYUND,20180430,110,110,110,364871,T401,0615A,Q,I,W,Baxter Ave,408,d,GY,2016
8627755255,FSY9392,NY,PAS,01/02/2018,21,SUBN,HONDA,20180214,24,24,24,357724,T103,1146A,NY,O,201,W 94th St,408,d1,GY,2008
8627755231,Y81GXT,NJ,PAS,01/02/2018,31,4DSD,ACURA,88880088,24,24,24,357724,T103,1012A,NY,F,711,Amsterdam Ave,408,l3,BLACK,0
8627755220,23098PC,NY,IRP,01/02/2018,53,REFG,FRUEH,20180331,24,24,24,357724,T103,1006A,NY,F,574,Amsterdam Ave,408,f6,WH,2012
8627755218,12602JB,NY,COM,01/02/2018,46,DELV,INTER,88880088,24,24,24,357724,T103,1001A,NY,F,588,Amsterdam Ave,408,F1,BROWN,2001
8627755206,55094MB,NY,COM,01/02/2018,10,VAN,WORKH,88880088,24,24,24,357724,T103,0959A,NY,F,590,Amsterdam Ave,408,b,BROWN,2011
8627755190,49330KA,NY,COM,01/02/2018,46,DELV,FORD,88880088,24,24,24,357724,T103,0956A,NY,F,606,Amsterdam Ave,408,F1,WHITE,2009
8627755188,40346MA,NY,COM,01/02/2018,46,VAN,FORD,88880088,24,24,24,357724,T103,0954A,NY,F,608,Amsterdam Ave,408,F1,WHITE,2010
8627755176,FPF4529,NY,PAS,01/02/2018,21,SUBN,INFIN,20190729,24,24,24,357724,T103,0952A,NY,O,203,W 90th St,408,d1,GY,2011
8627755152,FWM3498,NY,PAS,01/02/2018,70,SUBN,BMW,20171212,24,24,24,357724,T103,0944A,NY,F,203,W 91st St,408,j3,GY,2005
8627755140,DGM2903,NY,PAS,01/02/2018,21,4DSD,TOYOT,20190620,24,24,24,357724,T103,0942A,NY,F,200,W 92nd St,408,d1,GY,2005
8627755139,DSU8814,NY,PAS,01/02/2018,21,2DSD,HONDA,20180917,24,24,24,357724,T103,0940A,NY,O,201,W 92nd St,408,d1,BL,2003
8627755127,79390JZ,NY,COM,01/02/2018,40,PICK,CHEVR,20180228,24,24,24,357724,T103,0939A,NY,O,206,W 92nd St,408,e2,WH,2010
8627755103,AP213J,NJ,PAS,01/02/2018,14,VAN,INTER,88880088,24,24,24,357724,T103,0837A,NY,F,700,Columbus Ave,408,c,WHITE,0
5100107261,X49FPK,NJ,PAS,01/02/2018,7,WAGO,FORD,0,,0,0,0,,0145P,BK,,,TILLARY ST (E/B) @ F,1111,D,BK,2016
8627755097,76131JY,NY,COM,01/02/2018,14,DELV,FRUEH,88880088,24,24,24,357724,T103,0824A,NY,I,N,W 97th St,408,c,WHITE,2002
8627755073,FRP4696,NY,PAS,01/02/2018,38,SUBN,VOLKS,20170930,24,24,24,357724,T103,0818A,NY,F,750,Columbus Ave,408,h1,BL,2012
8626857860,4DG919,MA,PAS,01/02/2018,38,4DSD,TOYOT,20180988,34,34,34,363994,T103,0234P,NY,F,2,Colonel Robert Magaw,408,h1,BLACK,0
8626857846,40105MH,NY,COM,01/02/2018,21,VAN,FORD,20190930,34,34,34,363994,T103,1230P,NY,F,720,Fort Washington Ave,408,d1,WH,2015
8626857834,23414JV,NY,COM,01/02/2018,21,VAN,FORD,20191130,34,34,34,363994,T103,1227P,NY,F,680,Fort Washington Ave,408,d1,WH,2006
8626857810,ATD9241,NY,PAS,01/02/2018,21,4DSD,HONDA,20180409,34,34,34,363994,T103,1219P,NY,F,187,Pinehurst Ave,408,d1,GY,2008
8626857809,ATF5146,NY,PAS,01/02/2018,21,SUBN,SUBAR,20180827,34,34,34,363994,T103,1216P,NY,O,116,Pinehurst Ave,408,d1,GY,2014
8626857792,W57EPH,NJ,PAS,01/02/2018,21,SUBN,SUBAR,88880088,34,34,34,363994,T103,1213P,NY,F,107,Pinehurst Ave,408,d1,WHITE,0
8626857780,3919534,NH,PAS,01/02/2018,21,4DSD,VOLKS,20180188,34,34,34,363994,T103,1209P,NY,I,N,W 183rd St,408,d1,SILVE,0
8626857779,HSJ8908,NY,PAS,01/02/2018,21,SUBN,FORD,20190627,34,34,34,363994,T103,1207P,NY,O,499,Fort Washington Ave,408,d1,WH,2011
8626857731,FCE5462,NY,PAS,01/02/2018,21,SUBN,GMC,20180525,34,34,34,363994,T103,1156A,NY,I,E,Cabrini Blvd,408,d1,RD,2002
8626857706,22793MK,NY,COM,01/02/2018,21,VAN,FORD,20190430,34,34,34,363994,T103,1146A,NY,F,704,W 180th St,408,d1,WH,2008
8626857690,XEVZ91,NJ,PAS,01/02/2018,48,VAN,FORD,20170888,34,34,34,363994,T103,1144A,NY,O,716,W 180th St,408,e9,SILVE,0
8626857652,57034JZ,NY,COM,01/02/2018,46,VAN,WORKH,88880088,33,33,33,363994,T103,1111A,NY,F,4193,Broadway,408,F1,BROWN,2009
8626857640,EVG1479,NY,PAS,01/02/2018,71,SUBN,FORD,20191019,33,33,33,363994,T103,1108A,NY,O,717,W 177th St,408,j6,WH,0
8626857615,T680266C,NY,OMT,01/02/2018,40,4DSD,TOYOT,20180831,33,33,33,363994,T103,1054A,NY,I,N,W 177th St,408,e2,BK,2015
8626262978,AA11368,CT,CMB,01/02/2018,38,SUBN,NISSA,20180088,23,23,23,354125,T103,0545P,NY,F,2014,3rd Ave,408,h1,BLACK,0
8626262966,VRN3837,VA,PAS,01/02/2018,46,4DSD,NISSA,20180088,23,23,23,354125,T103,0535P,NY,F,137,E 110th St,408,f1,GREY,0
8626262917,53933MK,NY,COM,01/02/2018,37,VAN,GMC,20190930,28,28,28,354125,T103,0356P,NY,F,14,W 116th St,408,h1,WH,2007
8626262905,84320MA,NY,COM,01/02/2018,38,VAN,DODGE,88880088,28,28,28,354125,T103,0321P,NY,F,2060,Adam Clayton Powell,408,h1,WHITE,2011
8626262899,42401JZ,NY,COM,01/02/2018,38,VAN,CHEVR,88880088,28,28,28,354125,T103,0317P,NY,F,2041,Adam Clayton Powell,408,h1,WHITE,2009
8619500491,33181MB,NY,COM,01/02/2018,14,REFG,ISUZU,20181231,18,18,18,353143,T106,0139P,NY,O,100,E 58th St,408,c,WH,2013
8619500480,XBHV49,NJ,PAS,01/02/2018,69,DELV,NS/OT,20180088,18,18,18,353143,T106,0130P,NY,O,50,E 57th St,408,h1,YELLO,0
